id;zona;costo_final
PKG332823;SUR;548311.5
PKG337179;SUR;548311.5
PKG338052;CENTRO;548311.5
PKG338064;NORTE;548311.5
PKG344032;OESTE;548311.5
PKG344225;SUR;548311.5
PKG345219;NORTE;548311.5
PKG345900;CENTRO;548311.5
PKG346730;ESTE;548311.5
PKG349456;ESTE;548311.5
PKG350166;NORTE;548311.5
PKG353320;SUR;548311.5
PKG354463;NORTE;548311.5
PKG354830;CENTRO;548311.5
PKG358290;NORTE;548311.5
PKG361678;SUR;548311.5
PKG368732;NORTE;548311.5
PKG369087;CENTRO;548311.5
PKG370027;NORTE;548311.5
PKG372143;NORTE;548311.5
PKG372249;ESTE;548311.5
PKG374669;SUR;548311.5
PKG375334;OESTE;548311.5
PKG375393;NORTE;548311.5
PKG375506;OESTE;548311.5
PKG375529;OESTE;548311.5
PKG377526;ESTE;548311.5
PKG378583;NORTE;548311.5
PKG379608;NORTE;548311.5
PKG380226;SUR;548311.5
PKG382052;NORTE;548311.5
PKG385279;OESTE;548311.5
PKG386400;SUR;548311.5
PKG387705;SUR;548311.5
PKG389035;SUR;548311.5
PKG390934;SUR;548311.5
PKG391687;SUR;548311.5
PKG392308;NORTE;548311.5
PKG392675;NORTE;548311.5
PKG392837;SUR;548311.5
PKG395457;CENTRO;548311.5
PKG398482;NORTE;548311.5
PKG399535;OESTE;548311.5
PKG399683;NORTE;548311.5
PKG400048;CENTRO;548311.5
PKG400699;NORTE;548311.5
PKG402030;OESTE;548311.5
PKG404466;SUR;548311.5
PKG410970;SUR;548311.5
PKG413177;NORTE;548311.5
PKG413980;CENTRO;548311.5
PKG416177;SUR;548311.5
PKG417467;ESTE;548311.5
PKG420806;ESTE;548311.5
PKG423419;NORTE;548311.5
PKG423876;ESTE;548311.5
PKG425393;CENTRO;548311.5
PKG425893;NORTE;548311.5
PKG430352;SUR;548311.5
PKG431744;OESTE;548311.5
PKG433584;OESTE;548311.5
PKG435352;NORTE;548311.5
PKG436146;SUR;548311.5
PKG440813;SUR;548311.5
PKG445267;SUR;548311.5
PKG445474;NORTE;548311.5
PKG448232;CENTRO;548311.5
PKG449049;SUR;548311.5
PKG450148;SUR;548311.5
PKG450299;NORTE;548311.5
PKG451058;ESTE;548311.5
PKG451207;CENTRO;548311.5
PKG451517;SUR;548311.5
PKG452339;CENTRO;548311.5
PKG453190;SUR;548311.5
PKG454074;SUR;548311.5
PKG454383;OESTE;548311.5
PKG455459;SUR;548311.5
PKG455474;NORTE;548311.5
PKG457384;ESTE;548311.5
PKG457479;SUR;548311.5
PKG457596;SUR;548311.5
PKG460274;SUR;548311.5
PKG465750;SUR;548311.5
PKG466513;ESTE;548311.5
PKG466626;ESTE;548311.5
PKG469704;SUR;548311.5
PKG471943;NORTE;548311.5
PKG472309;NORTE;548311.5
PKG473237;SUR;548311.5
PKG475121;NORTE;548311.5
PKG476799;SUR;548311.5
PKG478397;SUR;548311.5
PKG482960;CENTRO;548311.5
PKG483828;NORTE;548311.5
PKG485398;SUR;548311.5
PKG485962;NORTE;548311.5
PKG486766;ESTE;548311.5
PKG486845;SUR;548311.5
PKG487068;NORTE;548311.5
PKG488106;CENTRO;548311.5
PKG494209;CENTRO;548311.5
PKG495248;ESTE;548311.5
PKG497073;ESTE;548311.5
PKG497662;ESTE;548311.5
PKG499390;NORTE;548311.5
PKG2141;SUR;546587.25
PKG2187;NORTE;546587.25
PKG2299;ESTE;546587.25
PKG3154;ESTE;546587.25
PKG3306;NORTE;546587.25
PKG3488;OESTE;546587.25
PKG4521;SUR;546587.25
PKG6261;NORTE;546587.25
PKG6806;ESTE;546587.25
PKG7770;SUR;546587.25
PKG8382;OESTE;546587.25
PKG8540;CENTRO;546587.25
PKG9974;OESTE;546587.25
PKG12312;CENTRO;546587.25
PKG13454;ESTE;546587.25
PKG14460;NORTE;546587.25
PKG15621;SUR;546587.25
PKG15689;CENTRO;546587.25
PKG16398;CENTRO;546587.25
PKG20751;ESTE;546587.25
PKG21318;NORTE;546587.25
PKG22075;OESTE;546587.25
PKG26919;ESTE;546587.25
PKG28228;NORTE;546587.25
PKG29464;CENTRO;546587.25
PKG30693;SUR;546587.25
PKG31676;NORTE;546587.25
PKG32245;ESTE;546587.25
PKG32833;OESTE;546587.25
PKG34205;SUR;546587.25
PKG36862;OESTE;546587.25
PKG37661;SUR;546587.25
PKG37985;SUR;546587.25
PKG39169;SUR;546587.25
PKG41050;CENTRO;546587.25
PKG43829;SUR;546587.25
PKG44722;SUR;546587.25
PKG45546;NORTE;546587.25
PKG48065;ESTE;546587.25
PKG48342;CENTRO;546587.25
PKG49545;NORTE;546587.25
PKG50193;ESTE;546587.25
PKG51218;NORTE;546587.25
PKG56660;OESTE;546587.25
PKG57001;SUR;546587.25
PKG60213;NORTE;546587.25
PKG62166;NORTE;546587.25
PKG62305;NORTE;546587.25
PKG66114;ESTE;546587.25
PKG66286;NORTE;546587.25
PKG66331;SUR;546587.25
PKG66961;ESTE;546587.25
PKG67120;SUR;546587.25
PKG68615;NORTE;546587.25
PKG69292;NORTE;546587.25
PKG70150;CENTRO;546587.25
PKG73636;NORTE;546587.25
PKG74600;ESTE;546587.25
PKG74810;SUR;546587.25
PKG79428;NORTE;546587.25
PKG79524;NORTE;546587.25
PKG80451;NORTE;546587.25
PKG86036;SUR;546587.25
PKG86113;OESTE;546587.25
PKG87325;ESTE;546587.25
PKG88039;NORTE;546587.25
PKG91078;NORTE;546587.25
PKG91263;SUR;546587.25
PKG92032;SUR;546587.25
PKG92235;CENTRO;546587.25
PKG93015;ESTE;546587.25
PKG95227;SUR;546587.25
PKG95411;NORTE;546587.25
PKG96273;SUR;546587.25
PKG97131;CENTRO;546587.25
PKG99798;OESTE;546587.25
PKG101884;NORTE;546587.25
PKG102414;ESTE;546587.25
PKG104077;SUR;546587.25
PKG104222;SUR;546587.25
PKG104510;ESTE;546587.25
PKG106519;CENTRO;546587.25
PKG108869;CENTRO;546587.25
PKG118269;NORTE;546587.25
PKG120079;ESTE;546587.25
PKG121574;SUR;546587.25
PKG123959;NORTE;546587.25
PKG124385;CENTRO;546587.25
PKG124858;CENTRO;546587.25
PKG124959;ESTE;546587.25
PKG124960;CENTRO;546587.25
PKG125294;NORTE;546587.25
PKG127457;CENTRO;546587.25
PKG128579;NORTE;546587.25
PKG133600;SUR;546587.25
PKG134306;SUR;546587.25
PKG135838;OESTE;546587.25
PKG137382;NORTE;546587.25
PKG138537;CENTRO;546587.25
PKG139578;SUR;546587.25
PKG141827;ESTE;546587.25
PKG142327;ESTE;546587.25
PKG145278;SUR;546587.25
PKG145599;CENTRO;546587.25
PKG145752;OESTE;546587.25
PKG146003;CENTRO;546587.25
PKG147172;NORTE;546587.25
PKG151547;ESTE;546587.25
PKG152018;ESTE;546587.25
PKG153383;SUR;546587.25
PKG155609;CENTRO;546587.25
PKG157191;OESTE;546587.25
PKG159517;NORTE;546587.25
PKG159662;ESTE;546587.25
PKG161514;OESTE;546587.25
PKG164767;SUR;546587.25
PKG165455;SUR;546587.25
PKG169201;SUR;546587.25
PKG171112;SUR;546587.25
PKG171175;CENTRO;546587.25
PKG171878;SUR;546587.25
PKG173310;OESTE;546587.25
PKG174586;SUR;546587.25
PKG175569;SUR;546587.25
PKG175824;SUR;546587.25
PKG175826;NORTE;546587.25
PKG180094;NORTE;546587.25
PKG180930;SUR;546587.25
PKG182533;OESTE;546587.25
PKG187408;NORTE;546587.25
PKG188190;OESTE;546587.25
PKG189646;NORTE;546587.25
PKG190422;NORTE;546587.25
PKG193141;SUR;546587.25
PKG193324;NORTE;546587.25
PKG194656;SUR;546587.25
PKG196680;OESTE;546587.25
PKG198079;OESTE;546587.25
PKG198508;CENTRO;546587.25
PKG198544;NORTE;546587.25
PKG199108;SUR;546587.25
PKG200148;NORTE;546587.25
PKG201228;NORTE;546587.25
PKG205602;SUR;546587.25
PKG205911;NORTE;546587.25
PKG205993;SUR;546587.25
PKG206157;SUR;546587.25
PKG208248;NORTE;546587.25
PKG208989;ESTE;546587.25
PKG211747;NORTE;546587.25
PKG212663;SUR;546587.25
PKG213677;CENTRO;546587.25
PKG214518;SUR;546587.25
PKG214725;NORTE;546587.25
PKG216373;CENTRO;546587.25
PKG216613;ESTE;546587.25
PKG219408;ESTE;546587.25
PKG219587;CENTRO;546587.25
PKG220195;ESTE;546587.25
PKG220290;SUR;546587.25
PKG224525;ESTE;546587.25
PKG224556;SUR;546587.25
PKG224838;SUR;546587.25
PKG227256;ESTE;546587.25
PKG228610;SUR;546587.25
PKG231814;SUR;546587.25
PKG232629;SUR;546587.25
PKG233370;ESTE;546587.25
PKG233529;NORTE;546587.25
PKG234416;NORTE;546587.25
PKG234795;SUR;546587.25
PKG236141;SUR;546587.25
PKG236464;SUR;546587.25
PKG236625;SUR;546587.25
PKG239649;SUR;546587.25
PKG240980;SUR;546587.25
PKG241170;SUR;546587.25
PKG242466;CENTRO;546587.25
PKG243298;SUR;546587.25
PKG243630;NORTE;546587.25
PKG244146;SUR;546587.25
PKG244397;ESTE;546587.25
PKG246502;NORTE;546587.25
PKG247351;NORTE;546587.25
PKG247842;ESTE;546587.25
PKG250060;SUR;546587.25
PKG251168;SUR;546587.25
PKG251693;OESTE;546587.25
PKG252477;CENTRO;546587.25
PKG256302;CENTRO;546587.25
PKG256323;CENTRO;546587.25
PKG258282;SUR;546587.25
PKG258415;NORTE;546587.25
PKG260316;SUR;546587.25
PKG260475;NORTE;546587.25
PKG260698;NORTE;546587.25
PKG261315;SUR;546587.25
PKG262466;NORTE;546587.25
PKG262508;ESTE;546587.25
PKG263758;SUR;546587.25
PKG265362;SUR;546587.25
PKG268499;CENTRO;546587.25
PKG270760;NORTE;546587.25
PKG270847;SUR;546587.25
PKG271147;SUR;546587.25
PKG272116;OESTE;546587.25
PKG274085;NORTE;546587.25
PKG274909;OESTE;546587.25
PKG278275;OESTE;546587.25
PKG281497;CENTRO;546587.25
PKG282580;SUR;546587.25
PKG283659;CENTRO;546587.25
PKG287365;NORTE;546587.25
PKG288180;ESTE;546587.25
PKG289257;NORTE;546587.25
PKG289505;SUR;546587.25
PKG294677;OESTE;546587.25
PKG295620;OESTE;546587.25
PKG295704;NORTE;546587.25
PKG295798;SUR;546587.25
PKG299395;ESTE;546587.25
PKG305041;NORTE;546587.25
PKG305563;CENTRO;546587.25
PKG306806;OESTE;546587.25
PKG307415;NORTE;546587.25
PKG309063;NORTE;546587.25
PKG311860;SUR;546587.25
PKG312655;NORTE;546587.25
PKG312682;CENTRO;546587.25
PKG313242;NORTE;546587.25
PKG315536;ESTE;546587.25
PKG315775;NORTE;546587.25
PKG318395;NORTE;546587.25
PKG318812;NORTE;546587.25
PKG319367;ESTE;546587.25
PKG319440;SUR;546587.25
PKG320384;NORTE;546587.25
PKG321247;NORTE;546587.25
PKG321512;NORTE;546587.25
PKG323334;SUR;546587.25
PKG323769;OESTE;546587.25
PKG331373;ESTE;546587.25
PKG332842;ESTE;546587.25
PKG335535;OESTE;546587.25
PKG336520;NORTE;546587.25
PKG336641;CENTRO;546587.25
PKG336792;NORTE;546587.25
PKG341063;SUR;546587.25
PKG343642;NORTE;546587.25
PKG344769;NORTE;546587.25
PKG346089;CENTRO;546587.25
PKG346202;NORTE;546587.25
PKG346563;NORTE;546587.25
PKG347082;OESTE;546587.25
PKG347633;NORTE;546587.25
PKG350827;SUR;546587.25
PKG354213;CENTRO;546587.25
PKG355807;SUR;546587.25
PKG356091;NORTE;546587.25
PKG356784;CENTRO;546587.25
PKG357056;CENTRO;546587.25
PKG360122;NORTE;546587.25
PKG361106;OESTE;546587.25
PKG363026;SUR;546587.25
PKG366343;NORTE;546587.25
PKG369373;NORTE;546587.25
PKG370185;OESTE;546587.25
PKG372795;ESTE;546587.25
PKG379158;ESTE;546587.25
PKG379168;NORTE;546587.25
PKG379313;CENTRO;546587.25
PKG380021;NORTE;546587.25
PKG381015;ESTE;546587.25
PKG382174;ESTE;546587.25
PKG385526;CENTRO;546587.25
PKG386633;ESTE;546587.25
PKG386843;NORTE;546587.25
PKG387230;ESTE;546587.25
PKG388279;OESTE;546587.25
PKG389575;SUR;546587.25
PKG389945;NORTE;546587.25
PKG390086;OESTE;546587.25
PKG392231;NORTE;546587.25
PKG392812;SUR;546587.25
PKG393699;NORTE;546587.25
PKG396215;NORTE;546587.25
PKG397081;ESTE;546587.25
PKG397932;NORTE;546587.25
PKG398909;OESTE;546587.25
PKG403555;SUR;546587.25
PKG405799;NORTE;546587.25
PKG405973;NORTE;546587.25
PKG406975;SUR;546587.25
PKG410562;CENTRO;546587.25
PKG410778;OESTE;546587.25
PKG412777;CENTRO;546587.25
PKG413802;ESTE;546587.25
PKG414502;CENTRO;546587.25
PKG416091;ESTE;546587.25
PKG420310;ESTE;546587.25
PKG420990;SUR;546587.25
PKG421873;OESTE;546587.25
PKG423697;ESTE;546587.25
PKG427132;CENTRO;546587.25
PKG429277;SUR;546587.25
PKG433709;CENTRO;546587.25
PKG434914;SUR;546587.25
PKG437086;NORTE;546587.25
PKG437346;NORTE;546587.25
PKG437554;ESTE;546587.25
PKG438204;OESTE;546587.25
PKG438970;NORTE;546587.25
PKG439696;SUR;546587.25
PKG440926;NORTE;546587.25
PKG441961;NORTE;546587.25
PKG442497;OESTE;546587.25
PKG442761;NORTE;546587.25
PKG444212;NORTE;546587.25
PKG445023;NORTE;546587.25
PKG446908;NORTE;546587.25
PKG449276;SUR;546587.25
PKG450541;OESTE;546587.25
PKG451029;ESTE;546587.25
PKG453700;SUR;546587.25
PKG453831;OESTE;546587.25
PKG454571;NORTE;546587.25
PKG454677;SUR;546587.25
PKG455789;SUR;546587.25
PKG458562;CENTRO;546587.25
PKG464038;NORTE;546587.25
PKG464678;OESTE;546587.25
PKG466191;CENTRO;546587.25
PKG466384;NORTE;546587.25
PKG468463;OESTE;546587.25
PKG468546;SUR;546587.25
PKG470107;ESTE;546587.25
PKG471062;CENTRO;546587.25
PKG472396;NORTE;546587.25
PKG473012;SUR;546587.25
PKG473024;NORTE;546587.25
PKG475774;NORTE;546587.25
PKG477414;SUR;546587.25
PKG478769;ESTE;546587.25
PKG481042;NORTE;546587.25
PKG481707;NORTE;546587.25
PKG482756;CENTRO;546587.25
PKG486980;NORTE;546587.25
PKG487728;NORTE;546587.25
PKG487766;SUR;546587.25
PKG490099;NORTE;546587.25
PKG490114;OESTE;546587.25
PKG491261;SUR;546587.25
PKG492046;NORTE;546587.25
PKG492225;SUR;546587.25
PKG492877;ESTE;546587.25
PKG493029;NORTE;546587.25
PKG493216;ESTE;546587.25
PKG495119;NORTE;546587.25
PKG496290;NORTE;546587.25
PKG498233;SUR;546587.25
PKG499569;SUR;546587.25
PKG384;CENTRO;544863.0
PKG1293;ESTE;544863.0
PKG1409;SUR;544863.0
PKG1902;NORTE;544863.0
PKG2548;OESTE;544863.0
PKG2714;CENTRO;544863.0
PKG3032;SUR;544863.0
PKG4504;NORTE;544863.0
PKG5554;CENTRO;544863.0
PKG5683;SUR;544863.0
PKG7482;NORTE;544863.0
PKG7905;SUR;544863.0
PKG9187;OESTE;544863.0
PKG9825;NORTE;544863.0
PKG15506;OESTE;544863.0
PKG16039;SUR;544863.0
PKG16760;SUR;544863.0
PKG17970;CENTRO;544863.0
PKG18204;SUR;544863.0
PKG21852;OESTE;544863.0
PKG22542;CENTRO;544863.0
PKG24227;NORTE;544863.0
PKG24600;CENTRO;544863.0
PKG25081;ESTE;544863.0
PKG27886;ESTE;544863.0
PKG28383;OESTE;544863.0
PKG28965;NORTE;544863.0
PKG30124;SUR;544863.0
PKG30853;NORTE;544863.0
PKG31165;SUR;544863.0
PKG31235;CENTRO;544863.0
PKG33511;SUR;544863.0
PKG34809;NORTE;544863.0
PKG35673;NORTE;544863.0
PKG36161;OESTE;544863.0
PKG36927;CENTRO;544863.0
PKG37210;NORTE;544863.0
PKG38336;NORTE;544863.0
PKG40138;CENTRO;544863.0
PKG40854;OESTE;544863.0
PKG44089;NORTE;544863.0
PKG45897;CENTRO;544863.0
PKG49166;ESTE;544863.0
PKG51678;NORTE;544863.0
PKG53658;SUR;544863.0
PKG54550;NORTE;544863.0
PKG55210;NORTE;544863.0
PKG55299;OESTE;544863.0
PKG55485;SUR;544863.0
PKG55527;NORTE;544863.0
PKG57167;NORTE;544863.0
PKG57388;OESTE;544863.0
PKG57887;ESTE;544863.0
PKG59925;ESTE;544863.0
PKG60770;NORTE;544863.0
PKG63306;ESTE;544863.0
PKG64583;NORTE;544863.0
PKG67859;SUR;544863.0
PKG68912;OESTE;544863.0
PKG72996;OESTE;544863.0
PKG76200;CENTRO;544863.0
PKG76268;SUR;544863.0
PKG77370;SUR;544863.0
PKG77587;NORTE;544863.0
PKG79393;SUR;544863.0
PKG79462;CENTRO;544863.0
PKG79685;ESTE;544863.0
PKG79844;NORTE;544863.0
PKG81277;SUR;544863.0
PKG82057;SUR;544863.0
PKG84312;SUR;544863.0
PKG84440;NORTE;544863.0
PKG87561;NORTE;544863.0
PKG88427;CENTRO;544863.0
PKG88661;NORTE;544863.0
PKG89252;NORTE;544863.0
PKG90353;ESTE;544863.0
PKG90808;SUR;544863.0
PKG95551;SUR;544863.0
PKG96678;NORTE;544863.0
PKG97068;ESTE;544863.0
PKG99038;OESTE;544863.0
PKG99499;OESTE;544863.0
PKG99587;NORTE;544863.0
PKG104407;ESTE;544863.0
PKG104639;NORTE;544863.0
PKG106387;SUR;544863.0
PKG106948;CENTRO;544863.0
PKG106981;SUR;544863.0
PKG109195;SUR;544863.0
PKG109991;CENTRO;544863.0
PKG111119;SUR;544863.0
PKG112648;CENTRO;544863.0
PKG114666;NORTE;544863.0
PKG114862;SUR;544863.0
PKG115188;NORTE;544863.0
PKG117204;NORTE;544863.0
PKG118503;SUR;544863.0
PKG118747;SUR;544863.0
PKG119361;SUR;544863.0
PKG120506;CENTRO;544863.0
PKG120576;CENTRO;544863.0
PKG121967;OESTE;544863.0
PKG123146;ESTE;544863.0
PKG124114;NORTE;544863.0
PKG127499;SUR;544863.0
PKG128462;CENTRO;544863.0
PKG128815;ESTE;544863.0
PKG128820;NORTE;544863.0
PKG130965;SUR;544863.0
PKG131174;CENTRO;544863.0
PKG131447;NORTE;544863.0
PKG131632;CENTRO;544863.0
PKG133045;NORTE;544863.0
PKG134833;SUR;544863.0
PKG135056;SUR;544863.0
PKG139573;NORTE;544863.0
PKG142326;ESTE;544863.0
PKG142442;NORTE;544863.0
PKG142663;ESTE;544863.0
PKG143541;SUR;544863.0
PKG144035;CENTRO;544863.0
PKG144907;CENTRO;544863.0
PKG147473;ESTE;544863.0
PKG148987;SUR;544863.0
PKG150363;OESTE;544863.0
PKG150524;SUR;544863.0
PKG150907;CENTRO;544863.0
PKG151333;SUR;544863.0
PKG153238;CENTRO;544863.0
PKG154322;CENTRO;544863.0
PKG157033;CENTRO;544863.0
PKG162174;SUR;544863.0
PKG162828;NORTE;544863.0
PKG163239;CENTRO;544863.0
PKG168402;SUR;544863.0
PKG168760;NORTE;544863.0
PKG170008;SUR;544863.0
PKG170734;NORTE;544863.0
PKG171091;ESTE;544863.0
PKG172311;NORTE;544863.0
PKG174306;NORTE;544863.0
PKG174486;ESTE;544863.0
PKG175843;SUR;544863.0
PKG176229;NORTE;544863.0
PKG176595;ESTE;544863.0
PKG179999;ESTE;544863.0
PKG180997;SUR;544863.0
PKG183351;ESTE;544863.0
PKG188237;SUR;544863.0
PKG188275;NORTE;544863.0
PKG190403;OESTE;544863.0
PKG190882;CENTRO;544863.0
PKG193259;NORTE;544863.0
PKG194584;OESTE;544863.0
PKG194797;CENTRO;544863.0
PKG195421;CENTRO;544863.0
PKG198092;OESTE;544863.0
PKG198831;SUR;544863.0
PKG199150;OESTE;544863.0
PKG201499;SUR;544863.0
PKG202816;ESTE;544863.0
PKG203763;SUR;544863.0
PKG204414;SUR;544863.0
PKG206555;NORTE;544863.0
PKG206799;NORTE;544863.0
PKG209009;SUR;544863.0
PKG209295;NORTE;544863.0
PKG212369;ESTE;544863.0
PKG213168;SUR;544863.0
PKG213931;CENTRO;544863.0
PKG216323;NORTE;544863.0
PKG216419;CENTRO;544863.0
PKG218020;OESTE;544863.0
PKG219716;NORTE;544863.0
PKG219737;NORTE;544863.0
PKG222556;OESTE;544863.0
PKG223198;NORTE;544863.0
PKG225450;SUR;544863.0
PKG229336;NORTE;544863.0
PKG233022;ESTE;544863.0
PKG233293;OESTE;544863.0
PKG234766;ESTE;544863.0
PKG235488;NORTE;544863.0
PKG237827;SUR;544863.0
PKG238512;NORTE;544863.0
PKG239598;NORTE;544863.0
PKG240724;SUR;544863.0
PKG244802;SUR;544863.0
PKG246462;CENTRO;544863.0
PKG247393;NORTE;544863.0
PKG248433;OESTE;544863.0
PKG250423;SUR;544863.0
PKG253956;CENTRO;544863.0
PKG254854;NORTE;544863.0
PKG255670;SUR;544863.0
PKG255854;SUR;544863.0
PKG257251;OESTE;544863.0
PKG258431;SUR;544863.0
PKG258917;CENTRO;544863.0
PKG260586;SUR;544863.0
PKG260645;NORTE;544863.0
PKG265357;SUR;544863.0
PKG266435;ESTE;544863.0
PKG268217;SUR;544863.0
PKG269182;NORTE;544863.0
PKG273021;OESTE;544863.0
PKG273142;SUR;544863.0
PKG273782;OESTE;544863.0
PKG274983;CENTRO;544863.0
PKG276511;SUR;544863.0
PKG277959;NORTE;544863.0
PKG278277;SUR;544863.0
PKG280232;NORTE;544863.0
PKG283484;OESTE;544863.0
PKG285572;CENTRO;544863.0
PKG291144;NORTE;544863.0
PKG293957;ESTE;544863.0
PKG293967;SUR;544863.0
PKG295443;NORTE;544863.0
PKG295451;CENTRO;544863.0
PKG295759;NORTE;544863.0
PKG298135;SUR;544863.0
PKG298312;SUR;544863.0
PKG298577;SUR;544863.0
PKG298804;NORTE;544863.0
PKG299199;CENTRO;544863.0
PKG300096;ESTE;544863.0
PKG303893;NORTE;544863.0
PKG305711;ESTE;544863.0
PKG308188;NORTE;544863.0
PKG308613;NORTE;544863.0
PKG310089;CENTRO;544863.0
PKG312513;SUR;544863.0
PKG314071;CENTRO;544863.0
PKG317449;SUR;544863.0
PKG319170;SUR;544863.0
PKG320648;NORTE;544863.0
PKG323228;ESTE;544863.0
PKG323637;OESTE;544863.0
PKG324865;NORTE;544863.0
PKG329214;SUR;544863.0
PKG333271;CENTRO;544863.0
PKG333616;CENTRO;544863.0
PKG333913;ESTE;544863.0
PKG335252;OESTE;544863.0
PKG336222;ESTE;544863.0
PKG337226;NORTE;544863.0
PKG338487;NORTE;544863.0
PKG340408;NORTE;544863.0
PKG341860;ESTE;544863.0
PKG343321;CENTRO;544863.0
PKG344642;NORTE;544863.0
PKG344701;SUR;544863.0
PKG346507;CENTRO;544863.0
PKG347211;ESTE;544863.0
PKG347456;NORTE;544863.0
PKG349262;NORTE;544863.0
PKG349494;NORTE;544863.0
PKG350343;SUR;544863.0
PKG350796;SUR;544863.0
PKG350834;ESTE;544863.0
PKG351200;OESTE;544863.0
PKG351894;NORTE;544863.0
PKG352600;SUR;544863.0
PKG352734;NORTE;544863.0
PKG352936;CENTRO;544863.0
PKG353014;CENTRO;544863.0
PKG353125;CENTRO;544863.0
PKG354633;ESTE;544863.0
PKG355677;SUR;544863.0
PKG356961;NORTE;544863.0
PKG357449;NORTE;544863.0
PKG360154;NORTE;544863.0
PKG360322;CENTRO;544863.0
PKG361072;SUR;544863.0
PKG362861;NORTE;544863.0
PKG367799;OESTE;544863.0
PKG368266;SUR;544863.0
PKG369017;CENTRO;544863.0
PKG369035;NORTE;544863.0
PKG371424;SUR;544863.0
PKG372496;SUR;544863.0
PKG372722;CENTRO;544863.0
PKG373191;SUR;544863.0
PKG375095;OESTE;544863.0
PKG375910;NORTE;544863.0
PKG376253;OESTE;544863.0
PKG379154;SUR;544863.0
PKG379589;OESTE;544863.0
PKG380265;OESTE;544863.0
PKG382561;SUR;544863.0
PKG385817;SUR;544863.0
PKG385844;ESTE;544863.0
PKG386086;NORTE;544863.0
PKG393112;OESTE;544863.0
PKG393556;OESTE;544863.0
PKG395683;CENTRO;544863.0
PKG395817;ESTE;544863.0
PKG396110;OESTE;544863.0
PKG396694;NORTE;544863.0
PKG396793;OESTE;544863.0
PKG398198;OESTE;544863.0
PKG399456;NORTE;544863.0
PKG400430;ESTE;544863.0
PKG401684;SUR;544863.0
PKG402762;SUR;544863.0
PKG402767;NORTE;544863.0
PKG403854;NORTE;544863.0
PKG404855;SUR;544863.0
PKG405810;SUR;544863.0
PKG406627;NORTE;544863.0
PKG409877;ESTE;544863.0
PKG411288;SUR;544863.0
PKG412360;NORTE;544863.0
PKG415368;OESTE;544863.0
PKG415997;OESTE;544863.0
PKG417317;CENTRO;544863.0
PKG418558;NORTE;544863.0
PKG418924;SUR;544863.0
PKG421181;CENTRO;544863.0
PKG422589;OESTE;544863.0
PKG424010;SUR;544863.0
PKG425191;SUR;544863.0
PKG425963;NORTE;544863.0
PKG427412;ESTE;544863.0
PKG428347;NORTE;544863.0
PKG432459;NORTE;544863.0
PKG433950;NORTE;544863.0
PKG435273;OESTE;544863.0
PKG435987;ESTE;544863.0
PKG437289;SUR;544863.0
PKG437578;NORTE;544863.0
PKG438152;SUR;544863.0
PKG438448;ESTE;544863.0
PKG439555;SUR;544863.0
PKG441389;OESTE;544863.0
PKG442937;NORTE;544863.0
PKG445433;ESTE;544863.0
PKG447366;ESTE;544863.0
PKG452328;OESTE;544863.0
PKG452386;SUR;544863.0
PKG454422;NORTE;544863.0
PKG456114;SUR;544863.0
PKG456337;NORTE;544863.0
PKG456581;OESTE;544863.0
PKG458363;SUR;544863.0
PKG458714;SUR;544863.0
PKG459768;SUR;544863.0
PKG460333;OESTE;544863.0
PKG460663;SUR;544863.0
PKG462238;OESTE;544863.0
PKG462538;NORTE;544863.0
PKG469164;ESTE;544863.0
PKG469210;ESTE;544863.0
PKG472268;SUR;544863.0
PKG472621;NORTE;544863.0
PKG473156;SUR;544863.0
PKG474858;SUR;544863.0
PKG475070;OESTE;544863.0
PKG476495;SUR;544863.0
PKG479363;SUR;544863.0
PKG485604;CENTRO;544863.0
PKG485784;ESTE;544863.0
PKG485943;NORTE;544863.0
PKG486394;OESTE;544863.0
PKG494628;OESTE;544863.0
PKG495558;OESTE;544863.0
PKG496470;ESTE;544863.0
PKG498451;OESTE;544863.0
PKG499397;SUR;544863.0
PKG499909;NORTE;544863.0
PKG22;SUR;543138.75
PKG552;NORTE;543138.75
PKG983;NORTE;543138.75
PKG1348;SUR;543138.75
PKG2025;SUR;543138.75
PKG2655;NORTE;543138.75
PKG3119;NORTE;543138.75
PKG5240;CENTRO;543138.75
PKG6397;NORTE;543138.75
PKG6645;SUR;543138.75
PKG6726;NORTE;543138.75
PKG9502;ESTE;543138.75
PKG9903;NORTE;543138.75
PKG11683;CENTRO;543138.75
PKG12581;NORTE;543138.75
PKG16246;SUR;543138.75
PKG18936;ESTE;543138.75
PKG19056;NORTE;543138.75
PKG19636;SUR;543138.75
PKG20070;NORTE;543138.75
PKG22322;SUR;543138.75
PKG24867;NORTE;543138.75
PKG29267;OESTE;543138.75
PKG30583;CENTRO;543138.75
PKG32591;SUR;543138.75
PKG33950;CENTRO;543138.75
PKG34192;SUR;543138.75
PKG34382;SUR;543138.75
PKG34811;CENTRO;543138.75
PKG34965;SUR;543138.75
PKG35972;CENTRO;543138.75
PKG37324;NORTE;543138.75
PKG37345;CENTRO;543138.75
PKG38006;NORTE;543138.75
PKG38494;ESTE;543138.75
PKG41152;SUR;543138.75
PKG44161;OESTE;543138.75
PKG46172;NORTE;543138.75
PKG48335;CENTRO;543138.75
PKG48695;CENTRO;543138.75
PKG49564;NORTE;543138.75
PKG49755;SUR;543138.75
PKG51928;SUR;543138.75
